partition_set_id,partition_id,method,start_node,cycle_time,num_complete_cycles,benefit,benefit_per_minute,cost_without_plow,cost_with_plow,coverage_ratio,total_priority,unique_edges
2,1,random_walk,197,108.6859701444136,6,196949.38363666637,273.5408106064811,215585.28000000023,18635.89636333386,1.0,256.4050000000005,161
1,1,random_walk,640,109.21254570759189,6,187580.76361430204,260.5288383531973,204666.48000000024,17085.716385698193,1.0,269.10550000000046,151
1,1,random_walk,527,109.28386159205894,6,184828.56979910293,256.7063469431985,201219.12000000026,16390.550200897327,1.0,273.7475000000007,148
1,5,random_walk,327,108.26868322978581,6,180879.560760459,251.22161216730416,197588.15999999997,16708.599239540985,1.0,233.95300000000012,82
0,7,chinese_postman,568,30.766397605508388,23,162523.76962685605,225.72745781507786,169667.9999999999,7144.230373143845,1.0,39.27499999999998,142
1,7,chinese_postman,551,30.766397605508395,23,162523.7653136207,225.7274518244732,169667.99999999997,7144.234686379258,1.0,39.27499999999999,142
0,7,chinese_postman,573,30.766397605508388,23,162523.3019452059,225.7268082572304,169667.99999999988,7144.698054793986,1.0,39.27499999999997,142
2,7,chinese_postman,573,30.766397605508388,23,162523.3019452059,225.7268082572304,169667.99999999988,7144.698054793986,1.0,39.27499999999997,142
0,7,chinese_postman,168,30.76639760550839,23,162523.15028818275,225.72659762247605,169667.99999999997,7144.849711817223,1.0,39.27499999999999,142
0,7,chinese_postman,168,30.76639760550839,23,162523.15028818275,225.72659762247605,169667.99999999997,7144.849711817223,1.0,39.27499999999999,142
2,7,chinese_postman,188,30.766397605508388,23,162523.03791654663,225.7264415507592,169668.00000000023,7144.962083453618,1.0,39.27500000000005,142
0,7,chinese_postman,628,30.76639760550839,23,162522.97447977,225.72635344412498,169668.00000000023,7145.02552023023,1.0,39.27500000000005,142
1,7,chinese_postman,189,30.766397605508388,23,162522.91679941933,225.72627333252683,169668.00000000017,7145.083200580833,1.0,39.27500000000004,142
1,7,chinese_postman,167,30.76639760550839,23,162522.9020132061,225.72625279611958,169668.0,7145.097986793905,1.0,39.275,142
0,7,chinese_postman,167,30.76639760550839,23,162522.9020132061,225.72625279611958,169668.0,7145.097986793905,1.0,39.275,142
0,7,chinese_postman,180,30.766397605508384,23,162522.83943469857,225.7261658815258,169668.0000000004,7145.1605653018305,1.0,39.2750000000001,142
0,7,chinese_postman,183,30.766397605508384,23,162522.8148797242,225.72613177739473,169668.00000000015,7145.185120275933,1.0,39.275000000000034,142
0,7,chinese_postman,182,30.766397605508384,23,162522.74902422813,225.72604031142797,169668.0000000004,7145.250975772278,1.0,39.2750000000001,142
2,7,chinese_postman,154,30.76639760550839,23,162522.6803802445,225.72594497256182,169668.0,7145.319619755501,1.0,39.275,142
1,7,chinese_postman,627,30.766397605508388,23,162522.54267537527,225.725753715799,169668.00000000012,7145.4573246248465,1.0,39.27500000000003,142
2,7,chinese_postman,555,30.766397605508384,23,162522.507351829,225.72570465531805,169668.0000000004,7145.4926481714,1.0,39.2750000000001,142
1,7,chinese_postman,630,30.766397605508384,23,162522.48645422322,225.7256756308656,169668.0000000004,7145.513545777181,1.0,39.2750000000001,142
1,7,chinese_postman,630,30.766397605508384,23,162522.48645422322,225.7256756308656,169668.0000000004,7145.513545777181,1.0,39.2750000000001,142
2,7,chinese_postman,630,30.766397605508384,23,162522.48645422322,225.7256756308656,169668.0000000004,7145.513545777181,1.0,39.2750000000001,142
2,7,chinese_postman,630,30.766397605508384,23,162522.48645422322,225.7256756308656,169668.0000000004,7145.513545777181,1.0,39.2750000000001,142
0,7,chinese_postman,631,30.766397605508388,23,162522.3944840744,225.7255478945478,169668.0000000001,7145.605515925679,1.0,39.27500000000002,142
2,7,chinese_postman,155,30.76639760550838,23,162522.37837799708,225.72552552499596,169667.99999999988,7145.6216220027945,1.0,39.27499999999997,142
1,7,chinese_postman,166,30.766397605508384,23,162522.19072389705,225.72526489430146,169668.0000000004,7145.809276103361,1.0,39.27500000000009,142
0,7,chinese_postman,554,30.76639760550838,23,162521.58017374785,225.7244169079831,169668.0000000004,7146.41982625256,1.0,39.27500000000009,142
0,7,chinese_postman,172,30.766397605508395,23,162521.1234160022,225.72378252222526,169668.0000000004,7146.876583998197,1.0,39.27500000000009,142
0,7,chinese_postman,172,30.766397605508395,23,162521.1234160022,225.72378252222526,169668.0000000004,7146.876583998197,1.0,39.27500000000009,142
1,7,chinese_postman,195,30.766397605508388,23,162521.11968773234,225.7237773440727,169668.0000000004,7146.880312268077,1.0,39.2750000000001,142
2,7,chinese_postman,171,30.7663976055084,23,162521.09086414153,225.72373731130767,169668.0000000004,7146.909135858882,1.0,39.27500000000009,142
0,7,chinese_postman,171,30.7663976055084,23,162521.09086414153,225.72373731130767,169668.0000000004,7146.909135858882,1.0,39.27500000000009,142
1,7,chinese_postman,171,30.7663976055084,23,162521.09086414153,225.72373731130767,169668.0000000004,7146.909135858882,1.0,39.27500000000009,142
1,7,chinese_postman,626,30.7663976055084,23,162521.08444829038,225.7237284004033,169668.0000000004,7146.915551710017,1.0,39.27500000000009,142
2,7,chinese_postman,626,30.7663976055084,23,162521.08444829038,225.7237284004033,169668.0000000004,7146.915551710017,1.0,39.27500000000009,142
2,7,chinese_postman,626,30.7663976055084,23,162521.08444829038,225.7237284004033,169668.0000000004,7146.915551710017,1.0,39.27500000000009,142
1,7,chinese_postman,633,30.766397605508388,23,162520.96390686516,225.72356098175717,169668.0000000004,7147.036093135255,1.0,39.2750000000001,142
0,7,chinese_postman,170,30.766397605508388,23,162520.8379153859,225.72338599359153,169667.99999999994,7147.1620846140395,1.0,39.274999999999984,142
1,7,chinese_postman,566,30.766397605508388,23,162520.69426916627,225.72318648495315,169668.00000000006,7147.305730833796,1.0,39.27500000000001,142
1,7,chinese_postman,566,30.766397605508388,23,162520.69426916627,225.72318648495315,169668.00000000006,7147.305730833796,1.0,39.27500000000001,142
1,7,chinese_postman,566,30.766397605508388,23,162520.69426916627,225.72318648495315,169668.00000000006,7147.305730833796,1.0,39.27500000000001,142
2,7,chinese_postman,194,30.766397605508395,23,162520.63595163752,225.72310548838544,169668.0000000004,7147.364048362875,1.0,39.2750000000001,142
2,7,chinese_postman,152,30.76639760550839,23,162520.63447472177,225.72310343711356,169668.00000000003,7147.3655252782555,1.0,39.275000000000006,142
1,7,chinese_postman,569,30.76639760550839,23,162520.6298910516,225.723097070905,169668.00000000006,7147.37010894847,1.0,39.27500000000001,142
1,7,chinese_postman,169,30.7663976055084,23,162520.32515547864,225.72267382705365,169668.00000000038,7147.67484452174,1.0,39.275000000000084,142
2,7,chinese_postman,570,30.7663976055084,23,162520.27102759338,225.72259864943524,169668.00000000003,7147.728972406658,1.0,39.275000000000006,142
2,7,chinese_postman,570,30.7663976055084,23,162520.27102759338,225.72259864943524,169668.00000000003,7147.728972406658,1.0,39.275000000000006,142
0,7,chinese_postman,570,30.7663976055084,23,162520.27102759338,225.72259864943524,169668.00000000003,7147.728972406658,1.0,39.275000000000006,142
0,7,chinese_postman,158,30.766397605508395,23,162520.0295318762,225.72226323871695,169668.00000000003,7147.9704681238245,1.0,39.275000000000006,142
2,7,chinese_postman,158,30.766397605508395,23,162520.0295318762,225.72226323871695,169668.00000000003,7147.9704681238245,1.0,39.275000000000006,142
2,7,chinese_postman,675,30.766397605508395,23,162520.01984329056,225.722249782348,169667.99999999997,7147.980156709418,1.0,39.27499999999999,142
1,7,chinese_postman,675,30.766397605508395,23,162520.01984329056,225.722249782348,169667.99999999997,7147.980156709418,1.0,39.27499999999999,142
0,7,chinese_postman,174,30.766397605508395,23,162519.97455010898,225.72218687515135,169668.00000000003,7148.02544989106,1.0,39.275000000000006,142
1,7,chinese_postman,193,30.7663976055084,23,162519.84684860913,225.7220095119571,169668.0000000004,7148.1531513912905,1.0,39.27500000000009,142
2,7,chinese_postman,151,30.76639760550838,23,162519.33501337937,225.72129862969356,169667.9999999999,7148.664986620535,1.0,39.27499999999998,142
2,7,chinese_postman,151,30.76639760550838,23,162519.33501337937,225.72129862969356,169667.9999999999,7148.664986620535,1.0,39.27499999999998,142
2,6,greedy,177,16.542471700887113,43,154494.53206073068,214.57573897323707,158099.04000000012,3604.507939269455,1.0,36.59700000000003,102
1,6,greedy,177,16.542471700887113,43,154494.53206073068,214.57573897323707,158099.04000000012,3604.507939269455,1.0,36.59700000000003,102
2,7,random_walk,159,109.09640704918206,6,151392.79755218272,210.26777437803156,167952.96000000022,16560.1624478175,1.0,153.20199999999957,140
1,6,greedy,157,16.259786229980964,44,150944.4600756443,209.64508343839486,154405.44000000003,3460.9799243557245,1.0,35.742000000000004,102
2,7,random_walk,572,108.568977908502,6,146156.47989280242,202.9951109622256,161092.80000000022,14936.320107197791,1.0,164.52449999999908,132
1,7,random_walk,174,109.37450099223018,6,139958.44607710175,194.38673066264133,155947.6800000001,15989.233922898364,1.0,163.68400000000025,126
2,7,random_walk,180,110.42565814336882,6,139382.62438325683,193.58697831007893,154232.64000000013,14850.01561674331,1.0,177.16799999999972,124
2,7,random_walk,191,110.54444073527948,6,139116.34336011505,193.21714355571535,154809.3600000001,15693.016639885043,1.0,161.86199999999994,125
1,7,random_walk,165,109.99591821629569,6,139071.69803326216,193.15513615730856,153234.7200000002,14163.021966738044,1.0,178.15449999999998,123
0,7,random_walk,183,110.44647490496328,6,139048.91793471068,193.12349713154262,153234.7200000002,14185.802065289507,1.0,185.25749999999954,123
2,7,random_walk,188,109.44449022116754,6,138012.86838682106,191.68453942614036,150802.56000000014,12789.69161317907,1.0,175.87749999999946,120
2,7,random_walk,161,108.42395376356939,6,137840.4272777068,191.4450378857039,151660.07999999993,13819.652722293129,1.0,184.05949999999982,121
0,6,greedy,142,13.228704902318055,54,135961.9730250057,188.83607364584122,138490.55999999985,2528.5869749941567,1.0,32.057999999999964,76
0,7,random_walk,191,110.20579135634267,6,134707.49438659838,187.09374220360885,149945.03999999998,15237.545613401588,1.0,172.0719999999997,119
0,7,random_walk,188,108.47050130406178,6,134340.86261091783,186.58453140405254,148806.72000000003,14465.857389082186,1.0,185.0329999999996,118
2,6,greedy,472,12.609051804876067,57,134259.21793096146,186.47113601522426,136637.27999999982,2378.06206903838,1.0,31.62899999999996,74
2,6,greedy,455,12.609051804876065,57,134259.11595053534,186.47099437574354,136637.2799999998,2378.164049464441,1.0,31.628999999999955,74
2,7,random_walk,166,111.32974089195753,6,132412.50464519716,183.90625645166273,145260.0000000001,12847.49535480293,1.0,159.15499999999932,122
0,7,random_walk,681,108.61547122458262,6,132253.87623326216,183.6859392128641,147808.80000000013,15554.923766737975,1.0,170.79799999999963,117
0,6,greedy,179,13.47781335840381,53,132209.24689290804,183.62395401792782,134714.8799999998,2505.633107091766,1.0,31.183999999999955,84
0,7,random_walk,189,109.89748908400243,6,131578.91183832573,182.7484886643413,145238.4,13659.488161674255,1.0,202.60049999999976,114
0,0,chinese_postman,278,34.62292215120834,20,131426.81769092902,182.53724679295698,137946.23999999993,6519.422309070909,1.0,32.18899999999999,119
0,0,chinese_postman,265,34.622922151208336,20,131425.2147138742,182.53502043593636,137946.23999999987,6521.02528612569,1.0,32.18899999999998,119
2,0,chinese_postman,539,34.62292215120833,20,131425.16107891905,182.53494594294312,137946.23999999987,6521.07892108082,1.0,32.18899999999998,119
0,0,chinese_postman,539,34.62292215120833,20,131425.16107891905,182.53494594294312,137946.23999999987,6521.07892108082,1.0,32.18899999999998,119
2,0,chinese_postman,280,34.62292215120832,20,131422.50183872838,182.53125255378941,137946.23999999993,6523.738161271565,1.0,32.188999999999986,119
0,0,chinese_postman,277,34.62292215120832,20,131422.33040850319,182.5310144562544,137946.23999999993,6523.909591496761,1.0,32.188999999999986,119
0,0,chinese_postman,230,34.622922151208336,20,131421.38405016283,182.52970006967058,137946.23999999996,6524.85594983713,1.0,32.189,119
1,0,chinese_postman,230,34.622922151208336,20,131421.38405016283,182.52970006967058,137946.23999999996,6524.85594983713,1.0,32.189,119
0,0,chinese_postman,222,34.62292215120833,20,131421.35027318215,182.52965315719743,137946.23999999996,6524.889726817804,1.0,32.18899999999999,119
2,0,chinese_postman,236,34.622922151208314,20,131420.76204400964,182.5288361722356,137946.24,6525.477955990353,1.0,32.189,119
1,0,chinese_postman,236,34.622922151208314,20,131420.76204400964,182.5288361722356,137946.24,6525.477955990353,1.0,32.189,119
2,0,chinese_postman,236,34.622922151208314,20,131420.76204400964,182.5288361722356,137946.24,6525.477955990353,1.0,32.189,119
1,0,chinese_postman,688,34.62292215120835,20,131420.72688268544,182.5287873370631,137946.23999999993,6525.5131173145055,1.0,32.18899999999999,119
2,0,chinese_postman,688,34.62292215120835,20,131420.72688268544,182.5287873370631,137946.23999999993,6525.5131173145055,1.0,32.18899999999999,119
0,0,chinese_postman,646,34.62292215120834,20,131420.71349684778,182.5287687456219,137946.23999999993,6525.526503152161,1.0,32.188999999999986,119
1,0,chinese_postman,646,34.62292215120834,20,131420.71349684778,182.5287687456219,137946.23999999993,6525.526503152161,1.0,32.188999999999986,119
2,0,chinese_postman,279,34.622922151208336,20,131420.70108956355,182.5287515132827,137946.23999999993,6525.538910436398,1.0,32.188999999999986,119
0,0,chinese_postman,231,34.622922151208336,20,131420.64148617335,182.5286687307963,137946.24,6525.5985138266315,1.0,32.18900000000001,119
0,0,chinese_postman,241,34.62292215120833,20,131420.61816899187,182.52863634582204,137946.24,6525.621831008103,1.0,32.18900000000001,119
0,0,chinese_postman,235,34.62292215120833,20,131420.51735404893,182.52849632506798,137946.24000000002,6525.722645951093,1.0,32.18900000000001,119
2,0,chinese_postman,232,34.62292215120833,20,131420.48777536128,182.52845524355735,137946.24000000002,6525.752224638751,1.0,32.18900000000001,119
2,0,chinese_postman,232,34.62292215120833,20,131420.48777536128,182.52845524355735,137946.24000000002,6525.752224638751,1.0,32.18900000000001,119
0,0,chinese_postman,689,34.62292215120835,20,131420.45467036284,182.52840926439285,137946.23999999993,6525.785329637087,1.0,32.18899999999999,119
1,0,chinese_postman,233,34.62292215120833,20,131420.43743401137,182.5283853250158,137946.24000000002,6525.802565988646,1.0,32.18900000000001,119
2,0,chinese_postman,234,34.62292215120833,20,131420.33455268273,182.52824243428157,137946.24000000002,6525.9054473172955,1.0,32.18900000000001,119
1,0,chinese_postman,224,34.62292215120833,20,131420.06925313544,182.52787396268812,137946.24000000002,6526.170746864583,1.0,32.18900000000001,119
1,0,chinese_postman,270,34.62292215120836,20,131419.85884245712,182.5275817256349,137946.23999999993,6526.381157542822,1.0,32.188999999999986,119
1,0,chinese_postman,240,34.622922151208314,20,131419.80052688924,182.5275007317906,137946.23999999996,6526.439473110709,1.0,32.189,119
2,0,chinese_postman,238,34.622922151208314,20,131419.80019163707,182.5275002661626,137946.24,6526.439808362914,1.0,32.189,119
1,0,chinese_postman,404,34.622922151208336,20,131419.49934649345,182.52708242568536,137946.24,6526.7406535065475,1.0,32.18900000000001,119
0,0,chinese_postman,404,34.622922151208336,20,131419.49934649345,182.52708242568536,137946.24,6526.7406535065475,1.0,32.18900000000001,119
0,0,chinese_postman,282,34.62292215120833,20,131419.27256927505,182.52676745732646,137946.23999999996,6526.967430724922,1.0,32.189,119
1,0,chinese_postman,754,34.62292215120834,20,131419.17812356958,182.52663628273552,137946.24000000002,6527.0618764304345,1.0,32.189000000000014,119
2,0,chinese_postman,243,34.62292215120833,20,131419.1365994476,182.5265786103439,137946.24000000005,6527.103400552432,1.0,32.189000000000014,119
2,0,chinese_postman,243,34.62292215120833,20,131419.1365994476,182.5265786103439,137946.24000000005,6527.103400552432,1.0,32.189000000000014,119
0,0,chinese_postman,243,34.62292215120833,20,131419.1365994476,182.5265786103439,137946.24000000005,6527.103400552432,1.0,32.189000000000014,119
2,0,chinese_postman,243,34.62292215120833,20,131419.1365994476,182.5265786103439,137946.24000000005,6527.103400552432,1.0,32.189000000000014,119
1,0,chinese_postman,284,34.62292215120832,20,131419.02171891864,182.52641905405366,137946.23999999996,6527.218281081312,1.0,32.18899999999999,119
2,0,chinese_postman,284,34.62292215120832,20,131419.02171891864,182.52641905405366,137946.23999999996,6527.218281081312,1.0,32.18899999999999,119
2,0,chinese_postman,284,34.62292215120832,20,131419.02171891864,182.52641905405366,137946.23999999996,6527.218281081312,1.0,32.18899999999999,119
2,0,chinese_postman,753,34.62292215120834,20,131419.01716400217,182.5264127277808,137946.24000000002,6527.22283599784,1.0,32.189000000000014,119
0,0,chinese_postman,753,34.62292215120834,20,131419.01716400217,182.5264127277808,137946.24000000002,6527.22283599784,1.0,32.189000000000014,119
2,0,chinese_postman,540,34.62292215120833,20,131418.97407090815,182.5263528762613,137946.24000000005,6527.265929091887,1.0,32.189000000000014,119
1,0,chinese_postman,245,34.62292215120832,20,131418.91584488083,182.52627200677892,137946.24000000005,6527.32415511921,1.0,32.189000000000014,119
1,0,chinese_postman,276,34.62292215120833,20,131418.91534709797,182.52627131541385,137946.24000000005,6527.32465290208,1.0,32.189000000000014,119
1,0,chinese_postman,752,34.62292215120834,20,131418.8844907299,182.52622845934707,137946.24000000002,6527.355509270133,1.0,32.189000000000014,119
1,0,chinese_postman,752,34.62292215120834,20,131418.8844907299,182.52622845934707,137946.24000000002,6527.355509270133,1.0,32.189000000000014,119
1,0,chinese_postman,248,34.62292215120833,20,131418.48823683645,182.5256781067173,137946.23999999985,6527.751763163398,1.0,32.188999999999965,119
1,0,chinese_postman,248,34.62292215120833,20,131418.48823683645,182.5256781067173,137946.23999999985,6527.751763163398,1.0,32.188999999999965,119
1,0,chinese_postman,676,34.62292215120833,20,131418.30158242164,182.5254188644745,137946.23999999985,6527.938417578206,1.0,32.188999999999965,119
0,0,chinese_postman,659,34.62292215120833,20,131418.26925857438,182.52537397024219,137946.23999999985,6527.970741425467,1.0,32.18899999999997,119
0,0,chinese_postman,659,34.62292215120833,20,131418.26925857438,182.52537397024219,137946.23999999985,6527.970741425467,1.0,32.18899999999997,119
2,0,chinese_postman,269,34.62292215120834,20,131417.79412479952,182.52471406222156,137946.23999999987,6528.445875200348,1.0,32.18899999999998,119
0,0,chinese_postman,266,34.62292215120835,20,131415.69738290933,182.52180192070742,137946.23999999985,6530.542617090515,1.0,32.18899999999997,119
1,7,random_walk,675,110.32535069395843,6,129623.5474439304,180.03270478323665,143527.67999999993,13904.132556069542,1.0,174.45699999999997,112
1,7,random_walk,569,109.20089827371453,6,129145.98043178733,179.3694172663713,144955.44,15809.459568212662,1.0,141.56849999999991,114
2,7,random_walk,555,108.7698879196631,6,128761.48899980838,178.83540138862276,141384.96000000005,12623.471000191665,1.0,153.80249999999862,110
1,7,random_walk,155,110.41241157834637,6,128195.67230246848,178.04954486453954,142244.6399999999,14048.967697531429,1.0,173.26249999999928,111
1,7,random_walk,629,108.94275819108842,6,128038.50675621268,177.83125938362872,143099.99999999988,15061.493243787198,1.0,155.02999999999992,112
0,7,random_walk,183,110.46129198880412,6,127120.67936915388,176.55649912382484,141462.72000000003,14342.040630846155,1.0,172.65099999999987,114
1,7,random_walk,188,108.50506563982321,6,127090.46710863983,176.51453765088866,138339.35999999996,11248.892891360123,1.0,157.2469999999992,118
0,7,random_walk,180,111.52477068367247,6,126926.5878016958,176.28692750235527,139831.91999999998,12905.332198304175,1.0,174.13249999999945,109
0,7,random_walk,555,111.90762190637635,6,126731.25897751142,176.01563746876585,138097.44,11366.181022488581,1.0,193.46699999999916,106
0,7,random_walk,166,108.80152725663388,6,126703.47625393969,175.97705035269402,139669.91999999998,12966.443746060293,1.0,183.07099999999932,108
1,6,greedy,69,10.267849135560503,70,126474.75416009864,175.65938077791478,128295.35999999986,1820.6058399012077,1.0,29.69799999999997,62
0,7,random_walk,630,108.55624951734848,6,124315.79284346224,172.66082339369757,137747.51999999996,13431.727156537712,1.0,191.59999999999948,106
0,7,random_walk,168,111.00542391261854,6,122153.4710406126,169.6575986675175,134408.1599999999,12254.688959387287,1.0,188.2239999999994,110
2,7,random_walk,675,110.25076920555034,6,121288.78959296618,168.456652212453,135164.15999999995,13875.370407033775,1.0,151.59499999999926,106
1,4,greedy,18,10.31050090109208,69,121195.30498576982,168.32681248023587,122947.19999999991,1751.8950142300885,1.0,28.45999999999998,52
1,4,greedy,19,10.310500901092079,69,121194.90226971904,168.32625315238755,122947.19999999991,1752.2977302808786,1.0,28.45999999999998,52
2,7,random_walk,194,110.04173224771453,6,121067.01865141449,168.14863701585347,130777.19999999994,9710.181348585447,1.0,172.60349999999917,110
1,7,random_walk,178,108.788881819561,6,120167.9101932176,166.8998752683578,130697.27999999994,10529.369806782337,1.0,155.06249999999898,106
2,6,greedy,145,9.987518012233986,72,119596.94349265158,166.1068659620161,121271.03999999989,1674.0965073483123,1.0,28.071999999999978,62
2,7,random_walk,170,109.31539819254357,6,118002.74529455711,163.89270179799598,131375.51999999993,13372.774705442818,1.0,167.29199999999904,98
0,7,random_walk,189,110.17614753383204,6,116318.2309667638,161.55309856494972,128424.95999999993,12106.729033236135,1.0,157.30999999999986,104
0,7,random_walk,554,108.57097443094122,6,116123.60566036591,161.2827856393971,127206.71999999994,11083.11433963403,1.0,162.17849999999981,106
2,0,random_walk,241,111.78440164443421,6,114570.34060707453,159.1254730653813,127969.19999999997,13398.85939292544,1.0,127.31200000000008,109
2,7,random_walk,180,109.5338059719284,6,114041.60503177163,158.3911180996828,123297.11999999994,9255.514968228306,1.0,153.6304999999992,106
2,0,random_walk,233,109.54993950414838,6,112200.2826944461,155.83372596450846,123996.96000000005,11796.677305553954,1.0,137.60949999999988,104
1,2,chinese_postman,294,38.385561910711665,18,111324.12887066811,154.6168456537057,117469.43999999993,6145.311129331825,1.0,27.191999999999982,126
1,2,chinese_postman,729,38.385561910711665,18,111323.99476664845,154.61665939812286,117469.43999999994,6145.445233351495,1.0,27.191999999999986,126
2,2,chinese_postman,729,38.385561910711665,18,111323.99476664845,154.61665939812286,117469.43999999994,6145.445233351495,1.0,27.191999999999986,126
1,2,chinese_postman,729,38.385561910711665,18,111323.99476664845,154.61665939812286,117469.43999999994,6145.445233351495,1.0,27.191999999999986,126
2,2,chinese_postman,648,38.38556191071166,18,111323.98053718123,154.61663963497392,117469.43999999994,6145.459462818726,1.0,27.191999999999986,126
0,2,chinese_postman,680,38.385561910711665,18,111323.9798930194,154.61663874030472,117469.43999999996,6145.46010698057,1.0,27.19199999999999,126
1,2,chinese_postman,649,38.38556191071167,18,111322.93999838336,154.6151944421991,117469.43999999994,6146.5000016165895,1.0,27.191999999999986,126
1,2,chinese_postman,312,38.385561910711665,18,111320.44670720518,154.61173153778498,117469.43999999994,6148.993292794765,1.0,27.191999999999986,126
0,2,chinese_postman,313,38.385561910711665,18,111320.26486822049,154.61147898363956,117469.43999999993,6149.175131779441,1.0,27.191999999999982,126
2,2,chinese_postman,317,38.385561910711665,18,111320.23890362316,154.61144292169882,117469.43999999994,6149.201096376777,1.0,27.191999999999986,126
0,2,chinese_postman,297,38.385561910711665,18,111320.13262625261,154.61129531423973,117469.43999999996,6149.307373747346,1.0,27.19199999999999,126
2,2,chinese_postman,297,38.385561910711665,18,111320.13262625261,154.61129531423973,117469.43999999996,6149.307373747346,1.0,27.19199999999999,126
0,2,chinese_postman,297,38.385561910711665,18,111320.13262625261,154.61129531423973,117469.43999999996,6149.307373747346,1.0,27.19199999999999,126
2,2,chinese_postman,319,38.38556191071168,18,111319.98471361295,154.611089880018,117469.43999999993,6149.4552863869785,1.0,27.191999999999982,126
2,2,chinese_postman,319,38.38556191071168,18,111319.98471361295,154.611089880018,117469.43999999993,6149.4552863869785,1.0,27.191999999999982,126
1,2,chinese_postman,314,38.385561910711665,18,111319.98043415754,154.61108393632992,117469.43999999994,6149.459565842407,1.0,27.191999999999986,126
2,2,chinese_postman,314,38.385561910711665,18,111319.98043415754,154.61108393632992,117469.43999999994,6149.459565842407,1.0,27.191999999999986,126
1,2,chinese_postman,315,38.38556191071166,18,111319.84676104473,154.6108982792288,117469.43999999996,6149.593238955233,1.0,27.19199999999999,126
0,2,chinese_postman,315,38.38556191071166,18,111319.84676104473,154.6108982792288,117469.43999999996,6149.593238955233,1.0,27.19199999999999,126
0,2,chinese_postman,315,38.38556191071166,18,111319.84676104473,154.6108982792288,117469.43999999996,6149.593238955233,1.0,27.19199999999999,126
0,2,chinese_postman,321,38.385561910711665,18,111319.61100619666,154.61057084193982,117469.43999999994,6149.8289938032785,1.0,27.191999999999986,126
2,2,chinese_postman,321,38.385561910711665,18,111319.61100619666,154.61057084193982,117469.43999999994,6149.8289938032785,1.0,27.191999999999986,126
1,2,chinese_postman,318,38.38556191071165,18,111319.3761597369,154.61024466630124,117469.43999999994,6150.06384026304,1.0,27.191999999999986,126
1,2,chinese_postman,311,38.38556191071166,18,111318.90680635463,154.60959278660366,117469.43999999997,6150.533193645339,1.0,27.191999999999993,126
2,2,chinese_postman,300,38.38556191071165,18,111318.01138102905,154.60834914031813,117469.43999999994,6151.428618970901,1.0,27.191999999999986,126
0,2,chinese_postman,300,38.38556191071165,18,111318.01138102905,154.60834914031813,117469.43999999994,6151.428618970901,1.0,27.191999999999986,126
2,2,chinese_postman,300,38.38556191071165,18,111318.01138102905,154.60834914031813,117469.43999999994,6151.428618970901,1.0,27.191999999999986,126
1,2,chinese_postman,6,38.385561910711665,18,111316.59504141545,154.6063820019659,117469.43999999996,6152.8449585845065,1.0,27.19199999999999,126
2,2,chinese_postman,6,38.385561910711665,18,111316.59504141545,154.6063820019659,117469.43999999996,6152.8449585845065,1.0,27.19199999999999,126
1,2,chinese_postman,6,38.385561910711665,18,111316.59504141545,154.6063820019659,117469.43999999996,6152.8449585845065,1.0,27.19199999999999,126
2,2,chinese_postman,7,38.385561910711665,18,111316.23176699557,154.60587745416052,117469.43999999996,6153.208233004385,1.0,27.19199999999999,126
0,2,chinese_postman,7,38.385561910711665,18,111316.23176699557,154.60587745416052,117469.43999999996,6153.208233004385,1.0,27.19199999999999,126
2,2,chinese_postman,617,38.38556191071166,18,111315.81181384648,154.6052941858979,117469.43999999996,6153.628186153478,1.0,27.19199999999999,126
2,2,chinese_postman,617,38.38556191071166,18,111315.81181384648,154.6052941858979,117469.43999999996,6153.628186153478,1.0,27.19199999999999,126
0,2,chinese_postman,3,38.38556191071166,18,111315.560202331,154.60494472545972,117469.43999999996,6153.879797668948,1.0,27.19199999999999,126
0,2,chinese_postman,4,38.385561910711665,18,111314.46276771104,154.60342051070978,117469.43999999994,6154.9772322889,1.0,27.191999999999986,126
1,2,chinese_postman,4,38.385561910711665,18,111314.46276771104,154.60342051070978,117469.43999999994,6154.9772322889,1.0,27.191999999999986,126
0,2,chinese_postman,301,38.385561910711665,18,111314.39799685226,154.6033305511837,117469.43999999996,6155.042003147697,1.0,27.19199999999999,126
1,2,chinese_postman,306,38.38556191071166,18,111313.13600901858,154.60157779030357,117469.43999999994,6156.303990981373,1.0,27.191999999999986,126
1,2,chinese_postman,310,38.38556191071166,18,111313.0726019291,154.60148972490154,117469.43999999994,6156.367398070837,1.0,27.191999999999986,126
2,2,chinese_postman,14,38.385561910711665,18,111312.4026878913,154.6005592887379,117469.43999999996,6157.037312108658,1.0,27.19199999999999,126
2,2,chinese_postman,413,38.38556191071166,18,111312.37461237218,154.60052029496137,117469.43999999994,6157.065387627762,1.0,27.191999999999986,126
2,2,chinese_postman,323,38.38556191071168,18,111312.25476813922,154.6003538446378,117469.44000000002,6157.185231860793,1.0,27.192000000000004,126
0,2,chinese_postman,324,38.38556191071168,18,111312.06032888309,154.6000837901154,117469.44000000003,6157.379671116942,1.0,27.192000000000007,126
0,2,chinese_postman,322,38.38556191071168,18,111311.99183723934,154.59998866283243,117469.44000000003,6157.448162760684,1.0,27.192000000000007,126
0,2,chinese_postman,529,38.38556191071169,18,111311.78245292502,154.59969785128476,117469.44,6157.657547074983,1.0,27.192,126
